Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
J. Powell,Rotherham United,Rotherham United,"LCMF, LDMF",26,500000,30/06/2026,16,1386,0,0.35,3,3.7,18.83,51.38,England,England,left,178,68,no,8.57,6.43,70.71,3.12,47.92,0.39,0.58,0.26,3.64,5.42,0.71,2,0.13,0,0,2.4,0,0,0,0.02,0,0,16,1.04,18.75,0,0.19,2.4,37.84,2.27,37.14,0.13,50,0.65,2.79,44.19,6.82,39.05,0.39,1.36,0.39,15.78,0.06,1.3,31.95,78.66,10.26,64.56,5.97,95.65,10.13,86.54,26.3,86.67,3.25,44,19.91,34.87,0.24,1.82,0.06,0,0.06,100,0.32,5.13,65.82,2.73,42.86,0.45,42.86,0.19,0.91,5.32,71.95,0,,0,,0,0,0,0,,,0.58,,,3.96,0.19,33.33,5.65,0,0
J. Hungbo,Rotherham United,Rotherham United,"CF, LAMF, RW",24,500000,30/06/2025,10,441,0,0.31,0,0.89,23.88,44.44,England,"England, Nigeria",left,173,70,yes,5.51,5.31,61.54,3.06,20,0,0,0,2.24,3.44,1.43,1,0.2,0,0,5.71,0,0,0,0.06,0,0,3,0.61,33.33,0,0,4.08,25,2.65,30.77,1.22,16.67,0.61,6.73,63.64,13.06,48.44,1.63,2.24,0.2,14.08,1.43,2.04,25.92,64.57,8.78,46.51,7.55,97.3,4.29,52.38,20.82,73.53,1.22,33.33,21.45,23.95,0.18,0.82,0,0,0.2,100,0.41,2.45,41.67,2.65,46.15,0,0,0.82,0.82,3.06,73.33,0,,0,,0,0,0,0,,,0,,,0.61,0,0,1.22,0,0
J. Dacres-Cogley,Bolton Wanderers,Bolton Wanderers,"RWB, RCB",28,500000,30/06/2025,16,1420,0,0.06,0,1.19,18.89,46.31,England,England,right,174,68,no,8.37,7.54,57.14,2.92,26.09,0.32,0.46,0.06,3.74,5.45,1.58,2,0.13,0,0,2.22,0,0,0,0,0,0,4,0.25,0,0,0,2.15,41.18,0.19,33.33,1.96,41.94,0.25,1.96,64.52,5.77,49.45,1.52,1.84,0.32,29.85,1.65,1.2,41.2,80.15,14.83,69.66,5.89,95.7,13.31,85.71,34.92,86.21,4.25,49.25,19.01,40.97,0.08,0.76,0.06,0,0.13,50,0.19,5.01,65.82,2.47,66.67,0.25,50,1.27,0.82,9.13,75,0,,0,,0,0,0,0,,,0.63,,,0,0,0,0.25,0,0
F. Onyedinma,Wycombe Wanderers,Wycombe Wanderers,"RAMF, LW, LAMF",28,500000,,10,635,5,1.76,2,0.91,23.95,34.32,England,"England, Nigeria",right,185,80,no,6.24,4.96,71.43,5.95,23.81,0,0,0.14,2.69,4.01,1.84,1,0.14,0,0,1.98,0.71,5,0.71,0.25,1,0.14,8,1.13,87.5,62.5,0.28,0.85,16.67,0.28,0,0.43,0,0.14,2.41,35.29,10.06,22.54,2.98,1.13,0.14,11.76,0.99,1.56,16.87,80.67,4.11,75.86,5.67,95,3.83,66.67,15.59,85.45,0.57,25,15.61,6.95,0.13,0.99,0,0,0.14,0,0.57,0.99,85.71,1.13,62.5,0.14,0,0.99,0.14,1.84,53.85,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
C. Taylor,Bristol Rovers,Bristol Rovers,"RCB, CB",23,500000,30/06/2026,14,1122,0,0.08,0,0,18.37,69,England,England,right,183,77,no,9.87,4.97,79.03,7.78,71.13,0,0,1.12,5.94,7.99,0.56,1,0.08,0,0,0.24,0,0,0,0.01,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0.24,100,2.49,54.84,0.48,0,0,11.71,0,1.52,25.19,73.57,13.48,60.71,2.25,85.71,7.3,92.31,20.86,79.62,4.33,44.44,20.94,36.37,0,0,0,0,0,0,0.08,2.97,43.24,0.08,0,0,0,0.08,0,6.34,54.43,0,,0,,0,0,0,0,,,1.44,,,0,0,0,0,0,0
J. Lindsay,Bristol Rovers,Bristol Rovers,"RDMF, RCMF",29,500000,30/06/2027,14,932,2,0.59,0,0.08,11.2,43.97,Scotland,Scotland,right,183,67,no,7.53,4.83,52,2.51,34.62,0.48,0.64,0.48,4.54,6.03,1.16,3,0.29,0,0,0.68,0.19,2,0.19,0.06,0,0,11,1.06,18.18,18.182,0,0.39,50,0.19,50,0.19,50,0.19,0.29,100,1.64,58.82,0.68,0.48,0.1,19.31,0.29,0.58,33.89,81.2,12.26,66.14,6.76,92.86,9.85,89.22,30.03,84.89,3.48,52.78,18.16,30.54,0.01,0.1,0,0.19,0,0,0,5.6,65.52,0.87,44.44,0,0,0.29,0.19,5.7,69.49,0,,0,,0,0,0,0,,,1.35,,,0.48,0,0,0.97,0,0
A. Fletcher,Blackpool,Blackpool,"CF, RWF",29,500000,30/06/2026,12,554,1,1.6,1,0.54,26.97,27.71,England,England,right,185,78,no,3.9,4.22,34.62,8.61,26.42,0.16,0.23,0.16,2.27,3.26,2.92,0,0,0,0,2.27,0.16,1,0.16,0.26,0,0,16,2.6,37.5,6.25,0.16,0.65,50,0.16,100,0.49,33.33,0,1.3,62.5,8.94,32.73,3.9,1.62,0.16,14.62,2.27,0.97,22.74,75.71,4.06,56,7.96,83.67,5.85,75,21.44,78.03,0.65,25,14.43,11.29,0.09,1.3,0,0,0.32,50,0.32,0.81,40,1.46,66.67,0.32,50,1.14,0.32,2.76,47.06,0,,0,,0,0,0,0,,,0.32,,,0,0,0,0,0,0
L. Thomas,Bristol Rovers,Bristol Rovers,"RWB, RAMF",25,500000,30/06/2026,11,763,0,0.36,2,1.14,18.64,45.57,England,England,left,171,67,no,8.37,7.9,67.16,2.24,42.11,0.59,0.8,0.12,2.48,3.35,0.59,0,0,0,0,1.89,0,0,0,0.04,0,0,4,0.47,0,0,0.24,1.42,41.67,0.59,0,0.59,100,0.35,2.01,58.82,5.31,28.89,1.65,0.94,0.12,14.51,0.47,0.71,23.59,76,6.72,64.91,6.37,90.74,6.84,74.14,20.76,81.25,1.42,33.33,18.84,19.62,0.13,1.06,0,0.12,0.24,50,0.47,2.36,50,2.12,50,0.24,50,0.71,0.59,3.77,62.5,0,,0,,0,0,0,0,,,0.12,,,0.35,0,0,1.42,0,0
I. Hutchinson,Bristol Rovers,Bristol Rovers,"LAMF, AMF, LCMF",24,500000,30/06/2027,10,669,1,1.36,1,1.13,18.83,43.57,England,England,right,178,70,no,6.59,4.98,62.16,4.04,46.67,0,0,0.54,3.5,4.81,0.81,0,0,0,0,2.02,0.13,1,0.13,0.18,0,0,12,1.61,25,8.333,0.13,1.61,25,1.48,18.18,0,0,0.27,2.69,45,7.4,34.55,2.02,1.21,0.27,15.74,1.21,0.54,25.56,75.79,6.59,59.18,9.15,94.12,6.19,73.91,21.52,79.38,2.42,77.78,19.04,42.01,0.15,1.08,0,0,0.27,0,0.27,3.36,68,1.61,25,0.13,0,0.4,0.4,4.71,60,0,,0,,0,0,0,0,,,1.21,,,2.15,0,0,2.96,0,0
R. Sotiriou,Bristol Rovers,Bristol Rovers,"CF, AMF",24,500000,30/06/2027,13,806,1,1.77,1,0.34,18.09,33.33,England,"England, Cyprus",right,180,71,no,3.24,3.57,62.5,3.68,24.24,0.11,0.14,0.22,0.89,1.14,1.34,2,0.22,0,0,0.89,0.11,1,0.11,0.2,0,0,11,1.23,9.09,9.091,0.11,0.67,16.67,0.11,0,0.56,20,0.22,1.67,40,7.15,25,2.46,0.78,0.33,6.14,0.45,1,11.61,75,3.46,61.29,3.46,83.87,2.57,69.57,10.38,82.8,0.56,0,13.25,8.71,0.04,0.56,0,0,0,0,0.11,1.23,72.73,1.12,50,0,0,0.78,0.11,1.34,91.67,0,,0,,0,0,0,0,,,0.33,,,0.11,0,0,0,0,0
J. Cooper-Love,Burton Albion,Burton Albion,"AMF, CF, LWF",22,500000,30/06/2027,13,765,2,0.87,0,0.7,20.94,34.83,Sweden,"Sweden, England",right,183,77,no,4.82,6,54.9,5.29,20,0.24,0.33,0.12,1.29,1.82,2.24,1,0.12,0,0,1.65,0.24,2,0.24,0.1,1,0.12,9,1.06,33.33,22.222,0,0.59,40,0.24,50,0.35,33.33,0.12,1.76,53.33,7.18,27.87,2.71,1.65,0,13.88,1.29,1.18,21.18,80.56,5.29,66.67,7.06,91.67,5.06,74.42,20,82.35,0.59,60,13.81,7.86,0.08,0.82,0,0,0.24,50,0.24,2.82,66.67,0.47,75,0.12,100,0.59,0.12,2.24,63.16,0,,0,,0,0,0,0,,,0.24,,,0,0,0,0,0,0
J. Armer,Burton Albion,Burton Albion,"LCB, LB",23,500000,30/06/2026,13,1098,0,0.12,0,0.14,15.9,61.86,England,"England, Scotland",left,185,74,no,9.1,6.89,72.62,3.28,40,0.41,0.57,0,3.69,5.15,0.66,3,0.25,0,0,1.56,0,0,0,0.01,0,0,2,0.16,0,0,0,2.79,29.41,2.79,29.41,0,0,0.41,0.98,75,2.7,60.61,0.57,0.98,0.08,29.59,0.98,1.48,43.03,72.95,19.43,60.76,5,96.72,12.38,82.12,34.75,82.78,5.66,31.88,21.06,34.85,0.01,0.25,0,0,0.25,0,0.08,6.64,59.26,2.46,40,0.57,14.29,0.08,1.07,11.23,62.77,0,,0,,0,0,0,0,,,0.57,,,0,0,0,0,0,0
T. Lees,Huddersfield Town,Huddersfield Town,"RCB, CB",33,500000,30/06/2025,16,1451,0,1.95,1,0.26,14.02,65.04,England,England,right,185,75,no,7.07,3.72,73.33,6.88,67.57,0.25,0.35,0.19,4.09,5.79,0.5,0,0,0,0,0.31,0,0,0,0.12,0,0,9,0.56,33.33,0,0.06,0.25,50,0.06,100,0.12,50,0.12,0.06,0,0.74,25,0.81,0.56,0,30.45,0.43,0.25,46.46,86.52,19.23,74.52,3.04,95.92,19.48,95.86,40.81,90.73,5.4,56.32,19.95,34.42,0.02,0.19,0.06,0,0,0,0.12,6.33,65.69,0.74,66.67,0.25,25,0.43,0.12,7.82,73.02,0,,0,,0,0,0,0,,,1.67,,,0,0,0,0,0,0
Z. Hemming,Leyton Orient,Leyton Orient,GK,24,500000,30/06/2026,10,997,0,0,0,0,0.72,75,England,England,right,188,80,yes,1.44,0.18,0,0.45,100,0,0,0,1.44,2.1,0.09,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.74,0.09,0.09,18.6,75.24,12.64,66.43,0,0,5.42,93.33,8.12,98.89,10.47,56.9,42.45,55.67,0,0,0.09,0,0,0,0,5.6,53.23,0.18,0,0.09,0,0,0,8.21,72.53,14,1.26,32,2.89,2,56.25,11.86,1.07,-2.14,-0.193,0,1.62,0.45,,,,0,0,0
E. Galbraith,Leyton Orient,Leyton Orient,"AMF, LCMF",23,500000,30/06/2025,14,1382,3,1.75,0,0.99,16.28,42.8,Northern Ireland,Northern Ireland,right,175,67,no,4.75,5.21,56.25,3.26,42,0.46,0.67,0,1.37,2,1.04,4,0.26,0,0,1.43,0.2,3,0.2,0.11,0,0,12,0.78,50,25,0,0.65,40,0.26,75,0.39,16.67,0.13,1.56,45.83,5.08,32.05,1.04,1.56,0.46,20.71,0.78,0.98,33.08,82.87,10.35,65.41,7.29,95.54,9.77,88,28.85,88.04,3.65,48.21,17.78,33.13,0.06,0.85,0,0,0.26,25,0.26,5.67,66.67,1.95,53.33,0.46,14.29,1.04,0.26,4.95,82.89,0,,0,,0,0,0,0,,,0.2,,,0.2,0.07,100,0.33,0,0
G. Dobson,Wrexham,Wrexham,"DMF, RCMF",27,500000,30/06/2027,17,1659,0,0.26,2,1.03,17.25,54.09,England,England,right,185,75,no,10.74,8.03,70.95,3.42,50.79,0.76,0.91,0.22,4.29,5.11,1.46,4,0.22,0,0,0.6,0,0,0,0.01,0,0,4,0.22,0,0,0.11,0.54,30,0.38,28.57,0.16,33.33,0.16,0.65,66.67,2.66,42.86,0.33,0.38,0.16,21.86,0.27,0.54,36.4,80.48,12.1,69.51,5.7,92.38,14.16,86.59,30.87,83.83,4.99,65.22,20.83,38.09,0.06,0.43,0.05,0.05,0.05,0,0.22,5.97,68.18,1.9,57.14,0.27,40,0.92,0.22,7.87,71.03,0,,0,,0,0,0,0,,,0.27,,,0,0,0,0.05,0,0
M. de Gevigney,Barnsley,Barnsley,"RCB, RB",25,500000,30/06/2026,17,1679,0,0.93,0,0.14,20.64,61.04,France,France,right,186,77,no,10.29,6.81,67.72,6.91,65.12,0.21,0.32,1.02,5.47,8.16,1.02,3,0.16,0,0,0.48,0,0,0,0.05,0,0,7,0.38,0,0,0,0.27,20,0,0,0.27,20,0,0.64,66.67,3.86,48.61,0.86,1.18,0.32,19.73,0.54,1.66,34.9,80.34,15.81,66.1,3.11,91.38,11.04,95.63,28.73,86.19,5.9,54.55,21.16,43.46,0.01,0.11,0,0,0,0,0,5.79,63.89,0.86,43.75,0.86,50,0.32,0.05,7.45,61.87,0,,0,,0,0,0,0,,,1.61,,,0.11,0,0,0,0,0
L. Connell,Barnsley,Barnsley,"LCMF, DMF",23,500000,30/06/2027,16,1495,2,1.29,3,2.71,14.15,50.64,England,"England, Republic of Ireland",left,181,69,no,6.2,5.18,55.81,2.41,47.5,0.3,0.45,0.3,3.01,4.48,1.26,6,0.36,0,0,1.57,0.12,2,0.12,0.08,0,0,30,1.81,20,6.667,0.18,1.2,35,0.9,33.33,0.3,40,0.18,1.32,54.55,4.82,48.75,0.48,0.6,0.18,21.79,0.48,1.14,36.6,78.45,11.8,60.2,7.46,95.97,12.28,85.29,29.68,85.4,5.84,50.52,21.01,38.48,0.16,1.26,0,0,0.18,33.33,0.6,6.62,60,2.41,55,0.48,37.5,0.66,0.54,7.16,69.75,0,,0,,0,0,0,0,,,0.9,,,1.02,0.18,33.33,3.49,0,0
A. Phillips,Barnsley,Barnsley,"RCMF, DMF, AMF",26,500000,30/06/2026,13,1155,5,4.27,1,1.3,13.32,40.94,England,England,right,180,76,no,5.14,2.96,60.53,5.38,42.03,0.23,0.33,0,3.12,4.4,0.78,1,0.08,0,0,1.95,0.39,3,0.23,0.33,1,0.08,30,2.34,36.67,16.667,0.08,2.81,25,0.55,42.86,2.26,20.69,0.47,1.09,35.71,3.04,23.08,2.65,0.39,0,21.27,1.56,0.23,30,72.47,8.96,59.13,6,93.51,9.12,70.94,23.45,81.73,3.82,51.02,20.42,38.43,0.1,0.86,0.16,0,0,0,0.47,4.99,57.81,3.35,48.84,0.55,28.57,0.94,0.7,5.14,74.24,0,,0,,0,0,0,0,,,0.62,,,0,0,0,0,2,100
S. Humphrys,Barnsley,Barnsley,"CF, LWF",27,500000,30/06/2025,12,816,4,2.36,1,0.36,26.25,38.24,England,England,right,185,69,no,2.54,2.1,52.63,9.38,48.24,0,0,0,1.43,2.19,0.99,1,0.11,0,0,3.97,0.44,4,0.44,0.26,1,0.11,26,2.87,50,15.385,0.11,0.88,25,0.33,33.33,0.55,20,0.11,3.75,61.76,11.58,34.29,2.87,2.21,0.33,9.38,1.43,1.21,12.68,73.04,2.87,69.23,4.08,97.3,3.64,57.58,11.25,77.45,0.55,60,16.03,14,0.04,0.77,0,0,0,0,0.33,1.1,50,0.99,55.56,0,0,0.44,0.22,0.99,66.67,0,,0,,0,0,0,0,,,0.11,,,0.11,0.11,0,0.11,0,0
P. Sweeney,Exeter City,Exeter City,RCB,30,500000,30/06/2026,16,1562,0,0.57,0,0.35,14.23,57.89,Republic of Ireland,Republic of Ireland,right,183,80,no,8.82,5.42,58.51,4.72,56.1,0.29,0.41,0.52,5.36,7.62,1.27,4,0.23,0,0,0.86,0,0,0,0.03,0,0,7,0.4,28.57,0,0,1.38,25,0,0,1.38,25,0.29,0.46,87.5,2.07,61.11,0.29,0.92,0,38.43,0.69,1.21,54.85,79.2,27.6,69.52,5.3,94.57,16.77,89.69,43.91,86.48,9.62,53.29,21.9,39.09,0.02,0.17,0,0.06,0,0,0.12,9.28,61.49,2.19,44.74,0.63,36.36,0.58,0.35,13.94,71.49,0,,0,,0,0,0,0,,,2.13,,,0,0,0,0.17,0,0
M. Wilks,Rotherham United,Rotherham United,"AMF, CF, RAMF",25,450000,31/05/2025,13,1102,3,2.77,0,1.8,31.12,41.73,England,England,left,183,73,yes,4.17,4.66,57.89,5.64,30.43,0.25,0.38,0,1.23,1.88,2.12,4,0.33,0,0,5.39,0.25,3,0.25,0.23,0,0,36,2.94,33.33,8.333,0,2.29,39.29,0.9,27.27,1.31,50,0.57,6.78,51.81,16.42,43.28,3.51,2.12,0,7.84,1.23,2.37,13.88,66.47,3.02,62.16,2.61,84.38,4.66,59.65,11.11,72.79,0.57,57.14,19.13,11.53,0.15,1.06,0,0,0.16,0,0.41,1.31,31.25,2.61,50,0.49,33.33,0.9,0.9,2.29,78.57,0,,0,,0,0,0,0,,,0,,,0.25,0.08,0,0.41,0,0
J. Flint,Crawley Town,Crawley Town,LCB,24,450000,30/06/2026,12,1090,0,0.15,1,0.38,19.88,58.7,England,England,left,178,73,no,11.15,7.87,71.43,6.31,54.79,0.17,0.28,0.26,5.36,8.82,0.69,4,0.33,1,0.08,0.61,0,0,0,0.01,0,0,6,0.52,33.33,0,0.09,0.95,27.27,0.69,12.5,0.26,66.67,0,0.35,50,2.25,34.62,0.69,1.64,0.26,45.04,1.12,0.52,55.85,86.84,27.23,80.95,5.53,98.44,16.43,91.58,50.06,91.54,4.84,50,20.06,45.74,0.03,0.43,0,0,0,0,0.17,8.39,71.13,1.82,33.33,0.78,44.44,0.43,0.17,10.37,75,0,,0,,0,0,0,0,,,1.73,,,0,0,0,0,0,0
E. Pye,Stockport County,Stockport County,LCB,22,450000,30/06/2027,16,1585,1,0.73,2,0.43,19.31,67.94,England,England,left,183,75,no,10.39,6.7,80.51,6.53,62.61,0.34,0.49,0.51,4.66,6.67,0.51,5,0.28,0,0,0.4,0.06,1,0.06,0.04,0,0,6,0.34,16.67,16.667,0.11,0.17,66.67,0.17,66.67,0,0,0,0.28,80,2.5,61.36,0.4,1.02,0.11,36.85,0.57,1.59,54.51,84.06,23.85,67.86,5.91,94.23,19.93,98.58,45.65,91.79,8.69,43.79,22.46,39.9,0.02,0.11,0.06,0,0,0,0.11,8.97,60.76,0.4,42.86,0.62,27.27,0,0.11,10.11,69.66,0,,0,,0,0,0,0,,,2.78,,,0,0,0,0,0,0
I. Olaofe,Stockport County,Stockport County,"CF, AMF",25,450000,30/06/2027,15,594,2,2.65,1,0.39,24.39,33.54,England,"England, Ghana",right,181,70,no,3.94,3.79,52,6.21,31.71,0.45,0.68,0.15,1.52,2.27,1.21,1,0.15,0,0,3.03,0.3,2,0.3,0.4,0,0,14,2.12,50,14.286,0.15,1.06,14.29,0.15,0,0.91,16.67,0,2.73,66.67,10.15,29.85,4.09,1.52,0.15,6.06,2.58,1.36,10.45,62.32,0.76,40,4.24,75,3.03,60,9.39,67.74,0.15,0,16.14,3.89,0.06,0.61,0,0,0,0,0.15,0.45,66.67,0.61,50,0,0,0.76,0.15,1.21,50,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Butler,Stevenage,Stevenage,LB,30,450000,,14,1243,0,0.23,0,0.28,13.32,58.7,England,England,left,175,75,no,6.73,5.72,60.76,3.33,71.74,0.07,0.1,0.22,3.19,4.58,0.87,4,0.29,0,0,1.52,0,0,0,0.02,0,0,4,0.29,50,0,0,2.32,37.5,2.17,33.33,0.07,100,0.14,0.65,77.78,2.17,43.33,0.14,1.16,0,22.81,1.74,0.36,36.78,70.08,16.73,55.84,5.36,91.89,10.79,81.88,25.34,80.29,9.41,50,23.09,37.56,0.02,0.22,0,0,0,0,0.07,9.7,53.73,2.82,46.15,0.87,41.67,0.58,0.65,11.58,70,0,,0,,0,0,0,0,,,1.01,,,1.09,0.14,50,0.58,0,0
L. Bennett,Cambridge United,Cambridge United,"RWB, RB",22,450000,30/06/2025,13,1132,0,0.23,0,1.8,21.31,50.75,England,England,right,171,70,no,9.46,7.39,64.52,4.45,35.71,0.32,0.4,0.16,4.37,5.54,0.95,4,0.32,0,0,3.58,0,0,0,0.02,0,0,7,0.56,57.14,0,0,3.9,34.69,0.08,100,3.82,33.33,0.8,2.78,68.57,6.52,46.34,0.95,0.95,0.32,14.95,0.56,1.51,24.41,65.47,10.26,56.59,4.93,90.32,5.33,62.69,16.46,77.29,4.29,44.44,22.08,34.44,0.14,0.8,0,0,0,0,0.4,3.1,48.72,2.86,47.22,0.24,33.33,0.08,1.51,5.96,76,0,,0,,0,0,0,0,,,0.16,,,0.56,0,0,1.99,0,0
C. Pym,Mansfield Town,Mansfield Town,GK,29,450000,30/06/2025,15,1405,0,0,0,0.1,0.45,85.71,England,"England, Republic of Ireland",right,182,74,no,1.15,0,0,0.38,83.33,0,0,0,1.15,1.4,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,100,0,0,0,13.96,0.19,0.13,23.06,86.11,14.54,78.85,0,0,7.17,98.21,13.07,98.53,9.99,69.87,36.67,51.09,0.01,0.06,0,0,0,0,0,3.4,54.72,0.26,0,0.19,33.33,0,0,7.81,83.61,17,1.09,70,4.48,3,75.71,18.87,1.21,1.87,0.12,0,1.73,0.38,,,,0,0,0
D. Harvie,Wycombe Wanderers,Wycombe Wanderers,LB,26,450000,30/06/2025,16,1574,1,0.33,2,3.05,17.61,57.47,Scotland,Scotland,left,180,65,no,9.38,7.43,65.38,3.55,51.61,0.17,0.25,0.29,4.35,6.39,0.74,1,0.06,0,0,2.17,0.06,1,0.06,0.02,0,0,11,0.63,18.18,9.091,0.11,2.12,40.54,1.94,38.24,0.17,66.67,0.17,1.77,64.52,4.75,50.6,1.03,1.26,0.46,23.61,1.09,1.43,35.17,75.77,14.18,62.1,6.92,95.87,9.38,80.49,26.36,86.98,6.69,42.74,21.45,38.49,0.17,1.09,0.06,0.06,0.17,33.33,0.4,6.35,51.35,2.52,38.64,0.63,18.18,0.4,0.86,7.83,71.53,0,,0,,0,0,0,0,,,0.97,,,0.4,0.06,0,1.54,0,0
J. Husband,Blackpool,Blackpool,"LB, LCB",30,450000,30/06/2026,11,1046,3,0.62,0,0.18,15.49,64.44,England,England,left,179,65,no,9.81,5.85,80.88,5.51,59.38,0.34,0.51,0.26,4.73,6.96,0.52,3,0.26,0,0,0.77,0.26,3,0.26,0.05,3,0.26,5,0.43,60,60,0,1.29,26.67,1.29,26.67,0,0,0.26,0.17,100,1.55,61.11,1.46,1.12,0.09,27.96,0.95,0.86,41.13,70.08,21.42,57.83,4.3,90,10.84,84.13,29.08,84.91,10.84,34.92,23.08,37.95,0.02,0.34,0,0,0,0,0.17,8.43,45.92,2.32,33.33,0.95,18.18,0.77,0.34,10.5,68.03,0,,0,,0,0,0,0,,,0.86,,,0,0,0,0,0,0
A. Mitchell,Charlton Athletic,Charlton Athletic,RCB,23,450000,30/06/2027,15,1497,1,0.88,0,0.06,14.73,58.37,England,England,right,191,85,no,9.14,5.23,73.56,5.83,53.61,0.18,0.26,0.66,5.11,7.26,0.78,3,0.18,0,0,0.48,0.06,1,0.06,0.05,1,0.06,5,0.3,60,20,0,0.24,25,0,0,0.18,33.33,0,0.42,57.14,1.2,20,0.66,0.24,0,21.64,0.12,0.36,39.62,79.67,20.74,69.86,3.01,92,12.69,91.47,31.02,87.79,8.42,50.71,23.62,39.86,0,0.12,0,0,0,0,0.06,6.49,50.93,0.84,50,0.48,37.5,0.6,0.06,9.56,72.33,0,,0,,0,0,0,0,,,1.8,,,0.06,0,0,0,0,0
S. Cosgrove,Barnsley,Barnsley,CF,27,450000,30/06/2025,12,822,1,1.83,2,0.85,32.52,42.42,England,England,right,192,82,no,1.97,2.74,24,15.55,54.23,0.11,0.17,0.11,1.2,1.86,2.74,1,0.11,0,0,0.99,0.11,1,0.11,0.2,0,0,14,1.53,35.71,7.143,0.22,0.55,60,0.11,100,0.44,50,0.11,0.33,33.33,5.15,27.66,3.5,0,0,7.55,1.75,1.64,10.51,67.71,1.75,62.5,2.41,90.91,3.72,67.65,9.53,68.97,0.44,50,15.43,10.12,0.09,0.33,0,0,0,0,0.22,0.66,33.33,0.55,40,0,0,0.55,0.22,0.33,100,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
M. Leonard,Birmingham City,Birmingham City,"RDMF, LDMF, AMF",22,450000,30/06/2028,12,458,0,0.34,0,0.13,14.15,54.17,Scotland,Scotland,right,178,76,no,7.47,5.7,65.52,0.79,50,0.39,0.98,0,3.34,8.36,0.98,1,0.2,0,0,0.79,0,0,0,0.07,0,0,5,0.98,0,0,0,1.18,50,0.59,66.67,0.59,33.33,0,0.59,33.33,5.11,46.15,0.59,0.79,0,55.81,0.2,2.16,70.74,90.28,19.06,77.32,15.33,96.15,23.58,96.67,66.42,93.2,3.14,43.75,15.17,22.47,0.03,0.98,0,0,0,0,0,9.24,76.6,2.36,58.33,0.2,0,1.18,0.39,7.27,78.38,0,,0,,0,0,0,0,,,1.57,,,0.59,0.2,0,3.14,0,0
S. Clare,Leyton Orient,Leyton Orient,"RB, LDMF",28,400000,30/06/2027,10,805,1,0.17,0,0.25,15.99,61.54,England,"England, Ghana",right,190,79,no,10.62,7.83,68.57,2.68,54.17,0.34,0.47,0,4.92,6.95,1.01,1,0.11,0,0,1.12,0.11,1,0.11,0.02,0,0,4,0.45,25,25,0,0.56,20,0.11,0,0.45,25,0.11,0.89,100,2.8,64,0.34,1.23,0.11,30.63,0.56,0.89,44.27,81.31,16.77,70,7.16,93.75,15.09,86.67,38.8,85.88,4.92,52.27,18.13,34.18,0.03,0.45,0.11,0.11,0,0,0.11,6.48,65.52,1.9,35.29,0.11,0,0.78,0.11,8.61,68.83,0,,0,,0,0,0,0,,,1.01,,,0,0,0,0,0,0
