Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
T. Campbell,Sheffield United,Sheffield United,CF,24,1800000,30/06/2027,12,514,5,3.96,1,0.65,15.76,21.11,England,"England, Jamaica",left,183,75,no,2.1,1.4,62.5,2.1,16.67,0,0,0.18,1.23,1.71,0.88,1,0.18,0,0,2.8,0.88,5,0.88,0.69,0,0,16,2.8,62.5,31.25,0.18,1.4,25,1.4,25,0,0,0.18,2.28,30.77,8.58,20.41,5.25,1.58,0.35,9.81,1.58,1.05,14.53,79.52,2.1,83.33,4.73,96.3,3.68,66.67,13.13,85.33,0.53,33.33,14.03,12.75,0.11,0.35,0,0,0,0,0.18,0.18,0,1.05,50,0,0,1.05,0.35,0.7,50,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Gyabi,Plymouth Argyle,Plymouth Argyle,"RDMF, LDMF, LCMF",20,1800000,30/06/2026,16,1222,0,0.92,0,0.35,17.09,47.41,England,"England, Ghana",right,196,82,yes,7,5.74,55.13,2.36,43.75,0.22,0.28,0.29,3.61,4.61,1.33,3,0.22,0,0,1.55,0,0,0,0.07,0,0,13,0.96,15.38,0,0,0.22,33.33,0,0,0.15,50,0,1.99,66.67,7.14,48.45,0.59,1.77,0.52,19.66,0.52,2.06,28.36,85.97,8.1,75.45,5.74,94.87,10.24,84.89,26.81,88.19,1.33,50,17.49,23.13,0.03,0.81,0,0,0.07,0,0.07,3.24,81.82,1.1,60,0.15,100,0.74,0.07,4.71,67.19,0,,0,,0,0,0,0,,,0.81,,,0,0,0,0,0,0
L. Coyle,Hull City,Hull City,RB,29,1800000,30/06/2026,17,1661,1,0.56,1,1.52,17.88,56.97,England,England,right,173,67,no,8.78,6.39,64.41,2.93,57.41,0.6,0.88,0.54,4.06,5.97,1.03,2,0.11,0,0,4.17,0.05,1,0.05,0.03,0,0,15,0.81,20,6.667,0.05,4.55,46.43,0.22,50,4.28,45.57,0.6,2.66,69.39,5.96,51.82,1.03,3.25,0.92,48.49,0.98,1.95,60.14,85.14,21.62,75.69,6.45,95.8,25.3,88.87,49.52,92.56,6.45,55.46,20.81,38.54,0.08,0.43,0.05,0,0.05,100,0.33,7.8,72.22,4.77,48.86,0.33,33.33,0.43,1.95,10.3,76.84,0,,0,,0,0,0,0,,,1.68,,,0.6,0,0,0,0,0
B. Potts,Preston North End,Preston North End,"RWB, RB",30,1800000,30/06/2026,15,1261,1,1.68,1,0.61,23.27,51.53,England,England,right,188,81,no,9.42,7.99,66.96,5.14,58.33,0.79,1.02,0.29,3.28,4.26,1.57,3,0.21,0,0,1.28,0.07,1,0.07,0.12,0,0,15,1.07,33.33,6.667,0.07,1.64,21.74,0.21,33.33,1.43,20,0.07,1.36,42.11,6.21,33.33,2.07,1.28,0.36,20.34,2.78,1.5,30.05,78.62,11.21,66.88,6.99,97.96,7.28,76.47,24.98,86.29,3.57,48,19.34,37.82,0.04,0.64,0,0,0,0,0.5,3.43,60.42,1.64,47.83,0.21,0,0.71,0.43,5.5,74.03,0,,0,,0,0,0,0,,,0.43,,,0,0,0,0,0,0
S. Thórdarson,Preston North End,Preston North End,"RCMF, AMF",26,1800000,30/06/2027,13,736,0,0.3,0,0.84,14.06,47.83,Iceland,Iceland,right,189,76,no,4.04,3.79,61.29,1.59,61.54,0.24,0.34,0.24,1.47,2.01,0.37,0,0,0,0,1.47,0,0,0,0.04,0,0,11,1.35,18.18,0,0,1.35,9.09,0.49,0,0.73,16.67,0.12,1.59,53.85,6.73,43.64,1.83,1.59,0.12,18.83,0.86,1.35,25.92,76.89,6.85,60.71,6.73,96.36,8.07,75.76,22.38,85.79,2.45,25,18.28,33.63,0.1,0.61,0,0.12,0.24,100,0.49,3.18,50,1.59,46.15,0.37,66.67,0.61,0.37,3.67,70,0,,0,,0,0,0,0,,,0.86,,,0,0,0,0,0,0
K. Sema,Watford,Watford,"LWB, LB",31,1800000,30/06/2025,14,616,0,0.28,1,0.36,23.52,57.14,Sweden,"Sweden, Congo DR",left,180,69,no,9.2,10.37,63.38,2.48,58.82,0.15,0.22,0.29,2.48,3.67,1.02,0,0,0,0,3.8,0,0,0,0.04,0,0,2,0.29,100,0,0.15,2.48,35.29,2.34,37.5,0.15,0,0,4.38,60,9.5,49.23,2.19,2.05,0,18.26,1.9,1.31,25.71,75.57,9.06,64.52,6.28,97.67,5.99,75.61,21.19,82.76,2.19,46.67,17.91,23.4,0.05,0.58,0,0,0,0,0.29,2.63,66.67,2.19,60,0.15,0,0.88,0.73,5.7,64.1,0,,0,,0,0,0,0,,,0.44,,,0,0,0,0,0,0
A. Mehmeti,Bristol City,Bristol City,"LAMF, LWF, LW",23,1800000,30/06/2026,16,1046,4,3.81,0,0.98,21.77,44.27,England,"England, Albania",right,180,63,no,5.85,6.45,62.67,1.55,33.33,0,0,0.09,1.81,2.23,1.46,1,0.09,0,0,5.08,0.34,3,0.26,0.33,0,0,33,2.84,36.36,12.121,0,2.84,30.3,2.07,25,0.52,33.33,0.26,5.94,52.17,11.79,39.42,4.47,3.27,0.34,16.26,0.95,0.95,23.06,74.25,5.59,66.15,5.25,86.89,7.31,68.24,18.93,82.73,1.46,52.94,16.43,22.09,0.08,1.2,0,0,0.09,100,0.52,2.15,64,2.67,38.71,0.09,100,0.69,0.69,3.44,75,0,,0,,0,0,0,0,,,0.17,,,0.09,0,0,0.43,1,100
D. Burgzorg,Middlesbrough,Middlesbrough,"LAMF, CF",26,1600000,30/06/2028,13,595,2,1.99,0,0.43,20.57,36.03,Netherlands,"Netherlands, Suriname",right,186,76,no,3.48,4.08,59.26,2.72,11.11,0,0,0,1.06,1.71,0.91,1,0.15,0,0,2.57,0.3,2,0.3,0.3,0,0,18,2.72,27.78,11.111,0,0.45,33.33,0.15,100,0.3,0,0,3.63,45.83,12.25,30.86,5.45,1.51,0.61,11.8,0.91,1.66,18,89.08,3.93,80.77,6.05,97.5,3.33,86.36,17.24,91.23,0.3,50,11.48,3.69,0.07,0.3,0.15,0,0,0,0.3,0.91,100,1.36,77.78,0,0,1.82,0.15,1.82,75,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
R. Mundle,Sunderland,Sunderland,"LWF, LW, LAMF",21,1500000,30/06/2028,15,1106,4,1.47,3,2.11,29.54,43.25,England,England,right,177,61,no,6.59,7.16,52.27,1.55,10.53,0.49,0.61,0,2.36,2.95,2.36,1,0.08,0,0,7.97,0.33,4,0.33,0.12,0,0,22,1.79,40.91,18.182,0.24,4.07,44,3.82,44.68,0.24,33.33,0.57,9.2,57.52,18.15,43.95,3.17,5.45,1.22,20.59,1.3,1.95,25.88,80.19,4.72,68.97,8.79,98.15,7.73,81.05,21.32,87.79,0.98,41.67,18.41,27.8,0.17,1.63,0,0.08,0.24,66.67,0.81,1.79,68.18,3.34,68.29,0.24,66.67,1.38,1.71,3.25,77.5,0,,0,,0,0,0,0,,,0,,,0.33,0.08,0,1.46,0,0
S. Ajayi,West Bromwich Albion,West Bromwich Albion,RCB,31,1500000,30/06/2025,12,1155,0,0.62,0,0,12.23,59.24,England,"England, Nigeria",right,193,83,no,6.7,4.29,67.27,4.68,61.67,0.08,0.11,0,3.74,5.27,0.78,3,0.23,0,0,0.16,0,0,0,0.05,0,0,3,0.23,33.33,0,0,0.08,0,0,0,0.08,0,0,0.16,50,2.03,34.62,0.47,1.79,0.08,40.36,0.31,0.31,54.62,87.73,19.17,77.24,4.44,96.49,25.79,93.96,49.64,91.68,4.91,49.21,21.81,42.69,0,0,0,0,0,0,0,6.78,63.22,0.94,8.33,0.39,60,0.08,0,9.35,70,0,,0,,0,0,0,0,,,2.96,,,0,0,0,0,0,0
J. Rankin-Costello,Blackburn Rovers,Blackburn Rovers,"RB, RAMF",25,1500000,30/06/2027,10,591,2,1.41,1,0.45,16.29,57.01,England,England,right,183,74,no,9.44,7.92,67.31,3.35,50,0,0,0.61,4.11,4.85,0.61,1,0.15,0,0,2.13,0.3,2,0.3,0.21,1,0.15,11,1.68,36.36,18.182,0.15,1.52,40,0,0,1.52,40,0.3,1.22,75,4.26,46.43,1.83,1.22,0,22.39,1.37,0.15,27.72,73.63,9.75,51.56,7.16,97.87,7.46,79.59,22.69,83.89,3.5,21.74,20.57,32.97,0.07,0.46,0,0,0,0,0.46,5.18,50,3.05,50,1.07,28.57,0.91,0.61,4.42,72.41,0,,0,,0,0,0,0,,,0.46,,,0,0,0,0.15,0,0
O. Tanner,Cardiff City,Cardiff City,"RW, RAMF",22,1500000,30/06/2027,16,1043,2,3.07,1,1.4,18.12,46.67,England,England,left,177,69,no,6.56,5.95,63.77,2.76,46.88,0.52,0.65,0.09,2.24,2.83,1.21,1,0.09,0,0,3.28,0.17,2,0.17,0.27,0,0,23,1.98,30.43,8.696,0.09,2.33,25.93,0,0,2.33,25.93,0.35,4.06,51.06,7.33,37.65,2.67,1.98,0.52,17.69,2.42,0.43,25.46,75.25,6.99,60.49,6.13,91.55,6.9,71.25,20.97,83.13,2.16,52,18.6,28.03,0.12,0.78,0,0,0,0,0.6,2.85,60.61,3.19,45.95,0.35,25,1.38,0.6,4.83,82.14,0,,0,,0,0,0,0,,,0.17,,,0,0,0,0.26,0,0
C. O'Dowda,Cardiff City,Cardiff City,LB,29,1500000,30/06/2025,15,1339,1,0.47,1,0.72,18.62,56.68,England,"England, Republic of Ireland",left,180,75,no,8.81,7.6,71.68,2.89,69.77,0.13,0.17,0,3.23,4.09,1.01,2,0.13,0,0,2.89,0.07,1,0.07,0.03,0,0,8,0.54,50,12.5,0.07,3.36,38,3.16,36.17,0.2,66.67,0.54,2.62,51.28,6.18,40.22,1.41,3.29,0.87,24.33,1.95,1.28,34.14,75.79,10.62,55.06,7.86,95.73,10.28,82.35,28.1,85.17,2.89,30.23,18.65,28.35,0.05,0.6,0,0,0.07,0,0.2,3.23,66.67,2.62,43.59,0,0,0.54,1.08,6.92,60.19,0,,0,,0,0,0,0,,,0.2,,,0,0,0,0,0,0
Y. Meïté,Cardiff City,Cardiff City,"RAMF, RW, CF",28,1500000,30/06/2025,12,512,0,0.71,0,0.13,29,39.39,France,"France, Côte d'Ivoire",left,184,82,no,6.68,6.86,64.1,7.38,38.1,0.18,0.23,0.18,2.11,2.73,1.58,0,0,0,0,2.29,0,0,0,0.12,0,0,10,1.76,20,0,0,1.23,14.29,0.18,0,1.05,16.67,0.35,3.52,45,10.9,29.03,2.64,0.35,0.18,6.68,1.41,1.76,10.02,73.68,2.11,50,3.52,90,1.58,55.56,8.61,81.63,0.18,100,16.51,3.26,0.02,0.18,0,0,0.18,100,0.18,0.35,50,1.05,50,0.18,100,0.35,0.35,1.76,60,0,,0,,0,0,0,0,,,0.18,,,0,0,0,0,0,0
G. Saville,Millwall,Millwall,"LDMF, LCMF",31,1500000,,16,1494,0,1.36,1,1.72,16.87,57.5,England,"England, Northern Ireland",left,185,80,no,10.12,7.11,66.1,3.37,48.21,1.33,1.66,0.36,4.1,5.14,1.27,2,0.12,0,0,1.2,0,0,0,0.08,0,0,16,0.96,6.25,0,0.06,1.63,40.74,0.96,50,0.66,27.27,0.12,0.72,58.33,3.43,49.12,1.14,0.48,0.06,15.12,0.18,1.39,27.59,79.69,10.72,68.54,4.64,94.81,6.87,85.96,22.53,87.43,3.43,47.37,17.83,30.16,0.1,0.96,0.06,0,0.06,100,0.18,4.7,62.82,1.87,54.84,0.42,28.57,0.66,0.72,4.94,75.61,0,,0,,0,0,0,0,,,0.3,,,0.66,0.18,0,1.69,0,0
J. Lowe,Sheffield Wednesday,Sheffield Wednesday,"CF, AMF",30,1500000,,12,592,1,1.46,2,0.16,18.09,37.82,England,"England, Jamaica",right,183,75,no,4.56,6.23,41.46,3.19,47.62,0.15,0.2,0,1.82,2.4,2.13,2,0.3,0,0,1.06,0.15,1,0.15,0.22,0,0,11,1.67,18.18,9.091,0.3,0.91,16.67,0.3,50,0.61,0,0.15,1.98,30.77,7.15,31.91,3.19,1.52,0.3,10.79,0.46,0.91,15.35,83.17,3.65,75,4.1,96.3,5.32,74.29,13.83,89.01,0.76,40,15.62,14.2,0.02,0.3,0,0,0,0,0.3,2.13,78.57,0.91,50,0,0,0.61,0.15,1.82,91.67,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Bernard,Sheffield Wednesday,Sheffield Wednesday,"CB, LCB",24,1500000,,16,1477,1,1.83,0,0.03,13.16,63.43,England,"England, Jamaica",right,189,81,no,6.64,3.96,73.85,5.06,66.27,0.06,0.08,0.67,3.66,4.55,1.04,5,0.3,1,0.06,0.3,0.06,1,0.06,0.11,0,0,9,0.55,33.33,11.111,0,0,0,0,0,0,0,0,0.18,66.67,1.28,33.33,0.85,0.37,0,24.5,0,0.49,39.18,89.11,14.26,76.07,2.92,97.92,17.85,97.61,36.26,93.78,2.92,31.25,20.11,38.22,0,0.12,0,0,0,0,0,2.5,58.54,0.12,100,0.18,0,0.06,0,4.87,58.75,0,,0,,0,0,0,0,,,2.19,,,0,0,0,0,0,0
D. Holmes,Preston North End,Preston North End,"RCMF, RAMF, LAMF",30,1500000,30/06/2025,16,581,1,0.44,0,0.38,18.43,44.54,United States,"United States, England",right,173,0,no,6.66,6.35,56.1,1.55,0,0,0,0,3.1,4.14,1.7,3,0.46,0,0,2.94,0.15,1,0.15,0.07,0,0,4,0.62,25,25,0,2.63,41.18,0.77,80,1.7,27.27,0.31,2.79,55.56,8.36,44.44,1.7,2.17,0.62,16.11,0.93,2.01,26.02,74.4,6.97,46.67,6.04,97.44,7.75,86,21.07,82.35,2.48,43.75,17.3,20.4,0.06,0.62,0,0,0.15,100,0.62,4.34,50,2.01,38.46,0.31,50,0.46,0.93,4.34,64.29,0,,0,,0,0,0,0,,,0.46,,,0.31,0.15,0,0,0,0
F. Sierralta,Watford,Watford,"CB, RCB",27,1500000,30/06/2027,12,929,0,0.94,0,0.03,12.79,64.39,Chile,"Chile, Spain",right,190,83,no,9.3,5.33,67.27,4.36,71.11,0.1,0.13,1.07,5.62,7.77,0.97,6,0.58,0,0,0.1,0,0,0,0.09,0,0,3,0.29,0,0,0,0,0,0,0,0,0,0,0.1,100,0.68,57.14,0.48,0,0,36.04,0.1,0.48,49.6,92.19,16.86,82.18,2.52,96.15,23.35,97.93,47.66,94.31,1.94,40,15.5,17.16,0,0.1,0.1,0,0,0,0,2.42,72,0,0,0,0,0.1,0,5.33,56.36,0,,0,,0,0,0,0,,,1.74,,,0,0,0,0,0,0
C. Egan-Riley,Burnley,Burnley,RCB,21,1500000,30/06/2026,14,1306,1,0.54,0,0.01,10.96,62.89,Republic of Ireland,"Republic of Ireland, England",right,183,75,no,7.72,4.96,72.22,2.96,58.14,0.07,0.1,0.48,4.07,6.15,0.69,4,0.28,0,0,0.41,0.07,1,0.07,0.04,0,0,5,0.34,40,20,0,0.14,0,0,0,0.14,0,0,0.28,100,1.24,55.56,0.48,1.38,0.14,53.06,0.14,0.34,70.98,89.22,24.19,77.21,4.75,98.55,35.63,96.13,62.3,95.02,8.55,48.39,21.54,41.73,0,0.07,0,0,0,0,0,9.72,63.83,0.76,27.27,0.34,40,0.14,0,10.13,72.79,0,,0,,0,0,0,0,,,2.89,,,0.07,0,0,0,0,0
A. Musaba,Sheffield Wednesday,Sheffield Wednesday,"LAMF, RW, RWF",23,1300000,30/06/2025,15,738,1,1.06,3,0.81,20.98,37.21,Netherlands,"Netherlands, Congo DR",right,182,72,no,4.02,3.41,60.71,1.59,30.77,0,0,0.12,1.95,2.57,0.49,0,0,0,0,4.51,0.12,1,0.12,0.13,0,0,9,1.1,33.33,11.111,0.37,2.68,36.36,1.71,35.71,0.85,42.86,0,6.22,50.98,13.41,32.73,3.17,2.93,1.95,12.56,0.98,0.98,17.44,67.13,2.93,66.67,4.51,86.49,5.37,68.18,14.51,73.11,0.49,50,19.19,13.58,0.1,0.85,0,0,0.12,0,0.61,0.98,75,1.95,37.5,0.12,0,0.61,0.98,2.07,70.59,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
S. Silvera,Portsmouth,Portsmouth,"LAMF, RAMF",24,1200000,30/06/2026,10,434,0,0.34,0,0.64,21.98,47.17,England,"England, Australia",right,170,69,yes,5.39,6.22,60,2.28,54.55,0,0,0,1.66,2.33,1.04,0,0,0,0,4.35,0,0,0,0.07,0,0,7,1.45,57.14,0,0,2.7,46.15,2.49,41.67,0.21,100,0.21,7.05,32.35,12.44,36.67,1.04,4.56,0,19.91,2.7,1.45,24.06,81.9,3.73,50,7.88,97.37,8.92,83.72,20.53,87.88,0.83,50,17.54,13.03,0.13,0.83,0,0,0.62,0,0.83,1.04,20,3.53,52.94,0.83,25,0.62,1.24,2.28,90.91,0,,0,,0,0,0,0,,,0,,,0,0,0,0.21,0,0
A. Dozzell,Portsmouth,Portsmouth,"LDMF, RDMF, RCMF",25,1200000,30/06/2025,10,754,0,0.09,0,0.46,12.29,43.69,England,England,left,178,64,no,8.12,6.68,55.36,2.39,30,0.24,0.29,0.36,4.18,5.05,1.31,3,0.36,0,0,0.84,0,0,0,0.01,0,0,3,0.36,0,0,0,1.31,54.55,1.19,60,0.12,0,0.24,0.12,100,1.67,28.57,0.84,0.12,0.12,19.1,0.12,0.6,32.82,84.36,9.91,71.08,8.59,95.83,10.03,86.9,29.01,89.71,2.63,40.91,17.51,27.39,0.05,0.48,0,0,0,0,0.24,4.42,56.76,2.03,47.06,0.24,50,0.24,0.6,5.01,73.81,0,,0,,0,0,0,0,,,2.15,,,0.36,0,0,0.95,0,0
R. Hedges,Blackburn Rovers,Blackburn Rovers,"LAMF, RAMF, LW",29,1200000,30/06/2025,15,1063,1,1.05,1,0.51,19.9,46.81,England,"England, Wales",left,185,65,no,7.28,6.18,65.75,3.89,34.78,0.51,0.62,0.08,2.71,3.32,1.52,2,0.17,0,0,2.29,0.08,1,0.08,0.09,0,0,17,1.44,41.18,5.882,0.08,3.13,13.51,2.37,14.29,0.76,11.11,0.25,2.54,50,7.28,43.02,2.03,2.12,0.17,23.79,2.2,1.44,32.94,74.81,9.65,67.54,7.7,97.8,9.65,69.3,27.35,85.45,2.79,33.33,18.54,40.16,0.04,0.93,0.08,0,0,0,0.34,3.56,69.05,2.79,39.39,0.17,0,0.68,0.34,5.84,69.57,0,,0,,0,0,0,0,,,0.17,,,0.08,0.08,0,0.08,0,0
A. Pears,Blackburn Rovers,Blackburn Rovers,GK,26,1200000,30/06/2027,15,1489,0,0,0,0,0.6,70,England,England,right,185,80,no,0.85,0.06,100,0.24,100,0,0,0,0.79,0.99,0,2,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,100,0.18,0,0,15.72,0.18,0.12,24.24,88.28,13,80,0.12,100,10.34,98.83,15.47,98.44,8.76,70.34,31.37,50.35,0,0,0.06,0,0,0,0,1.75,58.62,0.12,0,0.06,0,0,0,6.71,73.87,17,1.03,64,3.87,5,73.44,19.44,1.18,2.44,0.147,0,0.97,0.24,,,,0,0,0
J. Williams,Bristol City,Bristol City,"RDMF, RCMF",27,1200000,30/06/2027,12,967,0,0.16,3,1.62,13.96,53.33,England,England,right,185,80,no,8.38,5.86,61.9,1.86,60,1.02,1.44,0.47,3.72,5.24,1.4,5,0.47,0,0,2.61,0,0,0,0.01,0,0,4,0.37,0,0,0.28,2.7,68.97,0.93,50,1.58,82.35,0,0.93,70,4.37,46.81,0.28,0.84,0.47,35.27,0.19,1.3,51,87.04,14.89,71.25,8.84,97.89,19.17,92.72,43.19,92.89,5.21,48.21,18.31,34.6,0.15,1.58,0,0.09,0.19,50,0.65,9.49,68.63,3.44,62.16,0.47,40,0.65,1.86,7.63,87.8,0,,0,,0,0,0,0,,,0.56,,,1.12,0,0,1.95,0,0
L. Cullen,Swansea City,Swansea City,"CF, AMF",25,1200000,30/06/2025,13,848,3,3.76,0,0.45,14.01,34.09,Wales,Wales,left,178,66,no,3.93,4.46,40.48,4.78,37.78,0.11,0.17,0,2.02,3.18,1.38,2,0.21,0,0,1.06,0.32,3,0.32,0.4,0,0,18,1.91,33.33,16.667,0,0.64,33.33,0.53,40,0,0,0.21,0.42,50,3.29,22.58,3.08,0.53,0.11,9.34,0.42,0.64,14.12,77.44,3.82,66.67,4.78,95.56,2.87,59.26,12.63,81.51,0.85,50,14.13,8.62,0.05,0.32,0,0.11,0.11,0,0.21,1.38,46.15,1.27,33.33,0.21,0,0.74,0.21,1.38,53.85,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
R. Colwill,Cardiff City,Cardiff City,"AMF, CF",22,1200000,30/06/2027,16,1310,1,2.89,3,3.05,21.09,43.97,Wales,Wales,right,193,85,no,4.81,5.7,62.65,1.1,43.75,0,0,0.14,1.24,1.57,1.17,2,0.14,0,0,4.33,0.07,1,0.07,0.2,0,0,30,2.06,53.33,3.333,0.21,2.13,29.03,0.07,100,2.06,26.67,0.21,4.95,45.83,12.02,36.57,2.95,1.99,0.21,21.57,0.69,0.96,29.2,83.06,7.01,72.55,7.28,93.4,8.45,90.24,25.56,88.98,1.65,54.17,19.39,36.05,0.21,1.24,0.07,0,0.34,100,0.62,3.85,82.14,1.51,63.64,0.41,83.33,1.03,0.41,3.5,74.51,0,,0,,0,0,0,0,,,0.14,,,0.48,0.34,100,0.14,0,0
J. Bryan,Millwall,Millwall,LB,31,1200000,30/06/2027,14,1191,0,0.27,0,1.8,14.58,59.07,England,England,left,170,72,no,11.03,8.01,65.09,1.59,61.9,1.06,1.46,0.3,4.76,6.56,1.36,5,0.38,0,0,1.21,0,0,0,0.02,0,0,10,0.76,20,0,0,1.28,41.18,0.98,30.77,0.3,75,0.15,0.98,53.85,3.48,45.65,0.53,1.13,0.3,18.82,0.83,0.98,29.17,81.61,12.17,73.29,4.53,96.67,7.18,84.21,25.09,87.35,2.87,47.37,17.72,27.98,0.14,1.36,0,0.08,0.23,0,0.15,4.91,66.15,1.96,38.46,0.6,25,0.45,0.53,6.42,77.65,0,,0,,0,0,0,0,,,0.53,,,2.64,0.23,0,2.49,0,0
A. Palmer,West Bromwich Albion,West Bromwich Albion,GK,28,1200000,30/06/2026,17,1672,0,0,0,0,0.65,91.67,England,England,right,191,85,no,1.29,0.05,100,0.54,100,0.05,0.07,0,1.18,1.58,0,2,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.22,0.16,0.05,27.99,85.96,15.29,77.46,0,0,11.25,96.17,18.52,97.67,9.47,63.07,28.9,47.93,0,0,0,0,0,0,0,2.69,44,0.38,0,0.38,14.29,0,0,5.22,70.1,11,0.59,52,2.8,9,78.85,9.83,0.53,-1.17,-0.063,0,1.51,0.54,,,,0,0,0
S. McCallum,Sheffield United,Sheffield United,"LB, LW",24,1200000,30/06/2028,10,378,1,0.21,0,0.13,22.14,54.84,England,England,left,177,73,no,11.9,10,57.14,5.48,65.22,0.71,0.93,0,5.48,7.11,0.95,0,0,0,0,2.14,0.24,1,0.24,0.05,0,0,2,0.48,50,50,0,2.14,22.22,2.14,22.22,0,0,0.24,2.14,66.67,4.29,55.56,1.19,0.71,0,27.62,1.67,1.19,36.67,75.32,10.71,55.56,8.33,88.57,12.14,80.39,31.9,81.34,2.86,41.67,15.63,22.21,0.03,0.24,0,0.24,0,0,0.24,3.33,71.43,1.9,25,0,0,0.24,0.48,7.62,59.38,0,,0,,0,0,0,0,,,0.95,,,0,0,0,0,0,0
O. Schwartau,Norwich City,Norwich City,"RWF, LCMF, AMF",18,1200000,30/06/2028,13,679,0,0.97,0,0.33,18.42,36.69,Denmark,Denmark,right,186,77,no,5.83,6.23,55.32,1.33,60,0,0,0,2.39,3.97,0.8,1,0.13,0,0,1.59,0,0,0,0.13,0,0,5,0.66,40,0,0,1.06,25,0.27,50,0.8,16.67,0.13,3.18,29.17,8.48,17.19,1.72,1.46,0,23.46,0.53,0.53,32.34,87.7,5.57,76.19,12.33,96.77,9.81,89.19,30.49,90.87,0.8,50,16.51,10.19,0.04,0.4,0.13,0,0.13,100,0.13,2.65,85,1.33,70,0.13,100,1.06,0.53,5.43,56.1,0,,0,,0,0,0,0,,,0.8,,,0,0,0,0,0,0
Mateo Joseph,Leeds United,Leeds United,CF,21,1200000,30/06/2028,16,930,2,4.55,1,0.23,25.35,31.3,Spain,"Spain, England",right,180,75,no,4.45,3.39,62.86,5.32,20,0,0,0.19,2.32,3.67,0.58,0,0,0,0,2.32,0.19,2,0.19,0.44,0,0,27,2.61,40.74,7.407,0.1,0.68,28.57,0.29,33.33,0.39,25,0.1,1.35,57.14,11.81,25.41,3.58,1.55,0,9.29,0.87,1.06,16.45,77.65,4.26,65.91,5.13,86.79,3.19,69.7,15.48,80.63,0.39,25,12.47,6,0.02,0.39,0.1,0,0.29,100,0.29,1.45,86.67,1.06,63.64,0.19,100,0.58,0.19,1.84,68.42,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
K. Palmer,Hull City,Hull City,"LCMF, AMF",28,1200000,30/06/2027,16,633,2,2.15,0,1.01,17.2,44.63,England,"England, Jamaica",right,175,70,no,4.27,4.12,65.52,2.56,44.44,0.14,0.25,0,1.42,2.46,0.71,1,0.14,0,0,3.27,0.28,2,0.28,0.31,1,0.14,14,1.99,35.71,14.286,0,1.56,27.27,1.14,25,0.43,33.33,0.14,2.99,57.14,7.82,36.36,1.56,1.14,0.28,25.73,0.43,1,37.11,83.91,10.95,71.43,6.68,97.87,11.94,85.71,33.84,86.97,1.71,75,14.93,11.51,0.14,1,0,0,1.28,33.33,0.28,4.41,61.29,3.84,59.26,1.42,40,1.56,0.57,5.55,79.49,0,,0,,0,0,0,0,,,0.14,,,0.85,0.43,0,0.28,1,0
